property_id,source_attribution,suburb,state,zip_code,address,property_category,property_subtype,transaction_type,listing_price,monthly_rent,price_per_sqft,security_deposit,move_in_cost,total_sqft,living_sqft,lot_sqft,bedrooms,bathrooms,garage_spaces,year_built,property_status,days_on_market,nearby_amenities,lease_term,pet_policy,parking_availability,date_of_property_listed
P9187,HomeFinder,St Kilda,VIC,3182,800 Oxford Blvd,Condominium/Apartment,Apartment,for rent,703086,,765.06,0,0,1034,919,919,2,3.4,2,1999,available,152,hospital|bus|schools|shops,12 months,not allowed,garage,6/14/2025
P9187,InvestorNet,St Kilda,VIC,3182,800 Oxford Blvd,Condominium/Apartment,Apartment,for sale,701278,,763.09,0,0,1034,919,919,2,3.4,2,1999,pending,66,CBD|train|schools|hospital|beach,,restricted,allocated bay,6/14/2025
P9188,PropertyHub,Kingston,ACT,2604,116 Smith Blvd,Residential Single-Family,House,for rent,1186078,,598.12,0,0,2468,1983,2468,5,1.3,1,1978,pending,103,train|shops|hospital|beach|bus,12 months,not allowed,carport,8/23/2024
P9188,HomeFinder,Kingston,ACT,2604,116 Smith Blvd,Residential Single-Family,House,for sale,1186078,,598.12,0,0,2468,1983,2468,5,1.3,1,1978,active,116,tram|CBD|bus|shops|train,,allowed,carport,8/23/2024
P9188,InvestorNet,Kingston,ACT,2604,116 Smith Blvd,Residential Single-Family,House,for rent,1178866,,594.49,0,0,2468,1983,2468,5,1.3,1,1978,available,121,train|hospital|beach|tram|bus,12 months,not allowed,off-street,8/23/2024
P9189,PropertyHub,Footscray,VIC,3011,807 George Rd,Condominium/Apartment,Condominium,for rent,532203,,677.1,0,0,881,786,786,2,2.5,2,1980,sold,17,parks|tram,12 months,allowed,street parking,2/4/2025
P9189,HomeFinder,Footscray,VIC,3011,807 George Rd,Condominium/Apartment,Condominium,for rent,531914,,676.74,0,0,881,786,786,2,2.5,2,1980,available,1,tram|schools|hospital|CBD|university,12 months,not allowed,allocated bay,2/4/2025
P9189,InvestorNet,Footscray,VIC,3011,807 George Rd,Condominium/Apartment,Condominium,for sale,534273,,679.74,0,0,881,786,786,2,2.5,2,1980,pending,89,shops|bus|CBD|beach|parks,,not allowed,carport,2/4/2025
P9190,PropertyHub,Norwood,SA,5067,856 Victoria Ln,Residential Single-Family,House,for rent,944793,,586.46,0,0,3135,1611,3135,1,1.1,1,1965,active,163,train|schools|CBD|hospital|shops,12 months,restricted,street parking,4/21/2024
P9190,HomeFinder,Norwood,SA,5067,856 Victoria Ln,Residential Single-Family,House,for rent,944793,,586.46,0,0,3135,1611,3135,1,1.1,1,1965,rented,120,parks|shops,12 months,allowed,off-street,4/21/2024
P9190,InvestorNet,Norwood,SA,5067,856 Victoria Ln,Residential Single-Family,House,for sale,989575,,614.26,0,0,3135,1611,3135,1,1.1,1,1965,active,114,university|hospital,,not allowed,garage,4/21/2024
P9191,PropertyHub,Sandy Bay,TAS,7005,623 King Ln,Condominium/Apartment,Apartment,for rent,587956,,810.97,0,0,728,725,725,4,1.2,2,2018,rented,149,university|schools|tram,12 months,allowed,carport,8/28/2024
P9191,HomeFinder,Sandy Bay,TAS,7005,623 King Ln,Condominium/Apartment,Apartment,for sale,571588,,788.4,0,0,728,725,725,4,1.2,2,2018,pending,84,hospital|schools|shops|bus,,not allowed,carport,8/28/2024
P9191,InvestorNet,Sandy Bay,TAS,7005,623 King Ln,Condominium/Apartment,Apartment,for rent,598908,,826.08,0,0,728,725,725,4,1.2,2,2018,pending,180,university|schools|bus|train,12 months,allowed,street parking,8/28/2024
P9192,PropertyHub,North Hobart,TAS,7000,79 Collins St,Commercial Property,Office,for sale,507837,,585.07,0,0,868,868,868,0,1,0,2019,sold,139,beach|schools,,not allowed,garage,2/1/2025
P9192,HomeFinder,North Hobart,TAS,7000,79 Collins St,Commercial Property,Office,for sale,503171,,579.69,0,0,868,868,868,0,1,0,2019,rented,9,schools|train|bus,,not allowed,allocated bay,2/1/2025
P9192,InvestorNet,North Hobart,TAS,7000,79 Collins St,Commercial Property,Office,for sale,511240,,588.99,0,0,868,868,868,0,1,0,2019,available,102,parks|shops|train,,not allowed,off-street,2/1/2025
P9193,PropertyHub,North Hobart,TAS,7000,566 Williams Ln,Rental Property,Apartment,for sale,563421,2276.62,782.53,2276.62,4553.24,850,720,720,4,1.1,1,1978,active,29,train|schools|CBD,,allowed,street parking,8/14/2025
P9193,HomeFinder,North Hobart,TAS,7000,566 Williams Ln,Rental Property,Apartment,for rent,567922,2178.59,788.78,2178.59,4357.18,850,720,720,4,1.1,1,1978,sold,98,beach|schools|parks,12 months,restricted,carport,8/14/2025
P9193,InvestorNet,North Hobart,TAS,7000,566 Williams Ln,Rental Property,Apartment,for rent,579783,2195.93,805.25,2195.93,4391.86,850,720,720,4,1.1,1,1978,sold,84,train|schools|parks|shops,12 months,restricted,allocated bay,8/14/2025
P9194,PropertyHub,Chatswood,NSW,2067,189 Hunter Ln,Condominium/Apartment,Apartment,for rent,710198,,761.2,0,0,1050,933,933,2,3.1,1,2022,rented,18,bus|parks,12 months,allowed,garage,5/28/2025
P9194,HomeFinder,Chatswood,NSW,2067,189 Hunter Ln,Condominium/Apartment,Apartment,for sale,744884,,798.38,0,0,1050,933,933,2,3.1,1,2022,available,89,bus|hospital,,allowed,off-street,5/28/2025
P9194,InvestorNet,Chatswood,NSW,2067,189 Hunter Ln,Condominium/Apartment,Apartment,for rent,675058,,723.53,0,0,1050,933,933,2,3.1,1,2022,available,147,hospital|bus,12 months,restricted,off-street,5/28/2025
P9195,PropertyHub,Nightcliff,NT,810,190 George Blvd,Rental Property,House,for rent,527105,3105.88,241.24,3105.88,6211.76,2518,2185,2518,3,1.4,2,2005,active,57,CBD|university,12 months,allowed,garage,8/2/2024
P9195,HomeFinder,Nightcliff,NT,810,190 George Blvd,Rental Property,House,for sale,550970,3144.16,252.16,3144.16,6288.32,2518,2185,2518,3,1.4,2,2005,active,95,CBD|hospital|shops,,not allowed,off-street,8/2/2024
P9195,InvestorNet,Nightcliff,NT,810,190 George Blvd,Rental Property,House,for rent,511651,3092.18,234.17,3092.18,6184.36,2518,2185,2518,3,1.4,2,2005,rented,139,university|schools|parks,12 months,allowed,carport,8/2/2024
P9196,PropertyHub,Sunnybank,QLD,4109,820 Oxford Ln,Rental Property,Apartment,for sale,723227,2574.27,1054.27,2574.27,5148.54,796,686,686,4,1.6,2,1969,available,128,university|schools|beach|tram,,restricted,allocated bay,10/1/2024
P9196,HomeFinder,Sunnybank,QLD,4109,820 Oxford Ln,Rental Property,Apartment,for rent,723227,2488.86,1054.27,2488.86,4977.72,796,686,686,4,1.6,2,1969,available,20,train|beach,12 months,restricted,street parking,10/1/2024
P9196,InvestorNet,Sunnybank,QLD,4109,820 Oxford Ln,Rental Property,Apartment,for rent,723227,2515.97,1054.27,2515.97,5031.94,796,686,686,4,1.6,2,1969,rented,87,CBD|train|beach|schools|shops,12 months,allowed,allocated bay,10/1/2024
P9197,PropertyHub,Belconnen,ACT,2617,231 Bourke Ave,Condominium/Apartment,Condominium,for sale,682778,,842.94,0,0,891,810,810,3,2.9,1,2003,rented,113,CBD|bus,,not allowed,off-street,1/6/2024
P9197,HomeFinder,Belconnen,ACT,2617,231 Bourke Ave,Condominium/Apartment,Condominium,for sale,682778,,842.94,0,0,891,810,810,3,2.9,1,2003,pending,137,parks|shops,,not allowed,street parking,1/6/2024
P9197,InvestorNet,Belconnen,ACT,2617,231 Bourke Ave,Condominium/Apartment,Condominium,for rent,710468,,877.12,0,0,891,810,810,3,2.9,1,2003,sold,97,bus|parks|CBD|tram,12 months,restricted,street parking,1/6/2024
P9198,PropertyHub,Carindale,QLD,4152,366 Bridge Ct,Condominium/Apartment,Apartment,for rent,796192,,1197.28,0,0,785,665,665,1,3.5,2,2015,active,123,parks|train|beach|tram,12 months,allowed,garage,9/18/2024
P9198,HomeFinder,Carindale,QLD,4152,366 Bridge Ct,Condominium/Apartment,Apartment,for sale,796192,,1197.28,0,0,785,665,665,1,3.5,2,2015,rented,128,bus|beach|parks,,allowed,street parking,9/18/2024
P9198,InvestorNet,Carindale,QLD,4152,366 Bridge Ct,Condominium/Apartment,Apartment,for sale,796192,,1197.28,0,0,785,665,665,1,3.5,2,2015,available,68,university|parks|tram,,not allowed,off-street,9/18/2024
P9199,PropertyHub,Surry Hills,NSW,2010,317 High Ct,Condominium/Apartment,Condominium,for sale,709299,,1020.57,0,0,730,695,695,5,2.3,2,1994,sold,119,bus|hospital,,restricted,off-street,1/10/2024
P9199,HomeFinder,Surry Hills,NSW,2010,317 High Ct,Condominium/Apartment,Condominium,for sale,709299,,1020.57,0,0,730,695,695,5,2.3,2,1994,sold,30,bus|university|CBD,,allowed,street parking,1/10/2024
P9199,InvestorNet,Surry Hills,NSW,2010,317 High Ct,Condominium/Apartment,Condominium,for sale,711959,,1024.4,0,0,730,695,695,5,2.3,2,1994,sold,117,university|hospital|train|tram,,restricted,carport,1/10/2024
P9200,PropertyHub,Nightcliff,NT,810,398 Market Ave,Rental Property,Apartment,for sale,437835,2223.36,800.43,2223.36,4446.72,563,547,547,1,2.1,0,1979,rented,33,beach|CBD,,allowed,off-street,8/28/2024
P9200,HomeFinder,Nightcliff,NT,810,398 Market Ave,Rental Property,Apartment,for sale,437835,2238.33,800.43,2238.33,4476.66,563,547,547,1,2.1,0,1979,active,103,shops|schools,,restricted,carport,8/28/2024
P9200,InvestorNet,Nightcliff,NT,810,398 Market Ave,Rental Property,Apartment,for sale,419276,2207.32,766.5,2207.32,4414.64,563,547,547,1,2.1,0,1979,sold,91,beach|bus,,restricted,allocated bay,8/28/2024
P9201,PropertyHub,Newport,VIC,3015,888 Lygon St,Multi-Family Investment,Multi-Family,for rent,1208136,,479.99,0,0,2585,2517,2526,5,2.9,2,1965,pending,144,train|bus,12 months,restricted,allocated bay,3/20/2024
P9201,HomeFinder,Newport,VIC,3015,888 Lygon St,Multi-Family Investment,Multi-Family,for sale,1208136,,479.99,0,0,2585,2517,2526,5,2.9,2,1965,active,26,train|schools|tram,,restricted,garage,3/20/2024
P9201,InvestorNet,Newport,VIC,3015,888 Lygon St,Multi-Family Investment,Multi-Family,for rent,1208136,,479.99,0,0,2585,2517,2526,5,2.9,2,1965,available,140,shops|beach|schools|parks|tram,12 months,not allowed,garage,3/20/2024
P9202,PropertyHub,Sandy Bay,TAS,7005,597 Smith Dr,Commercial Property,Retail,for sale,542303,,155.92,0,0,3478,3478,3478,0,1,0,1992,active,39,university|parks,,not allowed,off-street,1/25/2025
P9202,HomeFinder,Sandy Bay,TAS,7005,597 Smith Dr,Commercial Property,Retail,for sale,542303,,155.92,0,0,3478,3478,3478,0,1,0,1992,rented,128,tram|parks|CBD|train|beach,,allowed,allocated bay,1/25/2025
P9202,InvestorNet,Sandy Bay,TAS,7005,597 Smith Dr,Commercial Property,Retail,for sale,542303,,155.92,0,0,3478,3478,3478,0,1,0,1992,rented,58,beach|bus|shops|train|hospital,,restricted,carport,1/25/2025
P9203,PropertyHub,Braddon,ACT,2612,632 York Ave,Commercial Property,Office,for sale,633904,,639.66,0,0,991,991,991,0,1,0,2002,sold,42,shops|bus|tram|CBD|university,,allowed,allocated bay,1/26/2024
P9203,HomeFinder,Braddon,ACT,2612,632 York Ave,Commercial Property,Office,for sale,633904,,639.66,0,0,991,991,991,0,1,0,2002,active,56,schools|parks|beach|bus,,not allowed,allocated bay,1/26/2024
P9203,InvestorNet,Braddon,ACT,2612,632 York Ave,Commercial Property,Office,for sale,621219,,626.86,0,0,991,991,991,0,1,0,2002,available,121,university|shops,,allowed,off-street,1/26/2024
P9204,PropertyHub,Sandy Bay,TAS,7005,401 King Ave,Rental Property,Apartment,for sale,586475,2241.37,688.35,2241.37,4482.74,852,852,852,3,1.9,0,1970,rented,129,schools|hospital,,not allowed,street parking,5/2/2025
P9204,HomeFinder,Sandy Bay,TAS,7005,401 King Ave,Rental Property,Apartment,for sale,571799,2302.93,671.13,2302.93,4605.86,852,852,852,3,1.9,0,1970,active,89,tram|university,,allowed,carport,5/2/2025
P9204,InvestorNet,Sandy Bay,TAS,7005,401 King Ave,Rental Property,Apartment,for sale,566550,2285.48,664.96,2285.48,4570.96,852,852,852,3,1.9,0,1970,sold,119,shops|train|university|hospital|parks,,allowed,off-street,5/2/2025
P9205,PropertyHub,Clayton,VIC,3168,146 Lygon St,Rental Property,Apartment,for rent,502200,2418.46,901.62,2418.46,4836.92,704,557,557,3,1.5,1,2023,sold,126,shops|train,12 months,not allowed,allocated bay,2/17/2024
P9205,HomeFinder,Clayton,VIC,3168,146 Lygon St,Rental Property,Apartment,for rent,502200,2423.2,901.62,2423.2,4846.4,704,557,557,3,1.5,1,2023,rented,84,parks|bus|beach|CBD,12 months,restricted,off-street,2/17/2024
P9205,InvestorNet,Clayton,VIC,3168,146 Lygon St,Rental Property,Apartment,for sale,502200,2338.71,901.62,2338.71,4677.42,704,557,557,3,1.5,1,2023,pending,41,beach|shops|hospital|schools,,restricted,off-street,2/17/2024
P9206,PropertyHub,Surry Hills,NSW,2010,721 Victoria Blvd,Commercial Property,Office,for sale,692486,,610.12,0,0,1135,1135,1135,0,1,0,1970,pending,134,tram|beach|train,,restricted,off-street,6/1/2024
P9206,HomeFinder,Surry Hills,NSW,2010,721 Victoria Blvd,Commercial Property,Office,for sale,692486,,610.12,0,0,1135,1135,1135,0,1,0,1970,active,146,beach|train|hospital|parks|shops,,not allowed,garage,6/1/2024
P9206,InvestorNet,Surry Hills,NSW,2010,721 Victoria Blvd,Commercial Property,Office,for sale,692486,,610.12,0,0,1135,1135,1135,0,1,0,1970,sold,98,parks|university,,not allowed,garage,6/1/2024
P9207,PropertyHub,Braddon,ACT,2612,866 Bay Ave,Rental Property,Apartment,for rent,625980,2485.02,898.11,2485.02,4970.04,769,697,697,4,3,2,1975,rented,20,beach|hospital|CBD|schools,12 months,restricted,garage,9/30/2024
P9207,HomeFinder,Braddon,ACT,2612,866 Bay Ave,Rental Property,Apartment,for sale,625980,2434.32,898.11,2434.32,4868.64,769,697,697,4,3,2,1975,rented,16,parks|bus|schools|train|beach,,not allowed,allocated bay,9/30/2024
P9207,InvestorNet,Braddon,ACT,2612,866 Bay Ave,Rental Property,Apartment,for rent,646891,2568.9,928.11,2568.9,5137.8,769,697,697,4,3,2,1975,rented,132,tram|CBD|shops,12 months,allowed,off-street,9/30/2024
P9208,PropertyHub,Southbank,VIC,3006,374 Hunter Ave,Multi-Family Investment,Multi-Family,for sale,842138,,456.44,0,0,1970,1845,1952,1,2.7,2,2006,rented,166,beach|tram,,not allowed,carport,3/11/2025
P9208,HomeFinder,Southbank,VIC,3006,374 Hunter Ave,Multi-Family Investment,Multi-Family,for rent,842138,,456.44,0,0,1970,1845,1952,1,2.7,2,2006,rented,122,bus|CBD,12 months,restricted,garage,3/11/2025
P9208,InvestorNet,Southbank,VIC,3006,374 Hunter Ave,Multi-Family Investment,Multi-Family,for sale,866342,,469.56,0,0,1970,1845,1952,1,2.7,2,2006,pending,95,shops|bus|beach,,allowed,allocated bay,3/11/2025
P9209,PropertyHub,Kingston,ACT,2604,64 York Ave,Commercial Property,Retail,for sale,666969,,249.71,0,0,2671,2671,2671,0,1,0,2019,active,149,shops|hospital|CBD,,not allowed,garage,7/23/2024
P9209,HomeFinder,Kingston,ACT,2604,64 York Ave,Commercial Property,Retail,for sale,666969,,249.71,0,0,2671,2671,2671,0,1,0,2019,pending,162,university|beach|parks|shops|CBD,,allowed,street parking,7/23/2024
P9209,InvestorNet,Kingston,ACT,2604,64 York Ave,Commercial Property,Retail,for sale,637565,,238.7,0,0,2671,2671,2671,0,1,0,2019,pending,38,hospital|CBD,,allowed,garage,7/23/2024
P9210,PropertyHub,Parap,NT,820,976 Market Rd,Residential Single-Family,House,for sale,710231,,292.28,0,0,3028,2430,3028,5,2.1,1,1992,rented,90,shops|schools|CBD,,allowed,off-street,11/30/2024
P9210,HomeFinder,Parap,NT,820,976 Market Rd,Residential Single-Family,House,for rent,711705,,292.88,0,0,3028,2430,3028,5,2.1,1,1992,available,55,university|CBD|tram|train,12 months,restricted,street parking,11/30/2024
P9210,InvestorNet,Parap,NT,820,976 Market Rd,Residential Single-Family,House,for rent,694657,,285.87,0,0,3028,2430,3028,5,2.1,1,1992,sold,58,CBD|university|shops|beach|parks,12 months,restricted,street parking,11/30/2024
P9211,PropertyHub,Brunswick,VIC,3056,855 Elizabeth Blvd,Condominium/Apartment,Apartment,for rent,658324,,698.12,0,0,980,943,943,3,1.5,0,2021,active,19,hospital|university|beach|shops|schools,12 months,restricted,off-street,12/15/2024
P9211,HomeFinder,Brunswick,VIC,3056,855 Elizabeth Blvd,Condominium/Apartment,Apartment,for rent,658324,,698.12,0,0,980,943,943,3,1.5,0,2021,active,164,tram|hospital,12 months,restricted,garage,12/15/2024
P9211,InvestorNet,Brunswick,VIC,3056,855 Elizabeth Blvd,Condominium/Apartment,Apartment,for rent,678054,,719.04,0,0,980,943,943,3,1.5,0,2021,sold,132,schools|bus|train|CBD,12 months,allowed,allocated bay,12/15/2024
P9212,PropertyHub,Woden,ACT,2606,150 Hunter Blvd,Condominium/Apartment,Condominium,for sale,531327,,594.99,0,0,899,893,893,2,1.5,1,2020,active,72,CBD|parks|university|schools|hospital,,not allowed,carport,10/2/2024
P9212,HomeFinder,Woden,ACT,2606,150 Hunter Blvd,Condominium/Apartment,Condominium,for sale,527943,,591.2,0,0,899,893,893,2,1.5,1,2020,rented,84,tram|train,,not allowed,street parking,10/2/2024
P9212,InvestorNet,Woden,ACT,2606,150 Hunter Blvd,Condominium/Apartment,Condominium,for sale,527332,,590.52,0,0,899,893,893,2,1.5,1,2020,available,48,bus|schools|CBD|tram,,allowed,carport,10/2/2024
P9213,PropertyHub,Camberwell,VIC,3124,898 Williams St,Rental Property,Apartment,for rent,626378,2407.25,766.68,2407.25,4814.5,845,817,817,5,2.2,1,2010,rented,14,university|schools|train,12 months,not allowed,carport,6/1/2025
P9213,HomeFinder,Camberwell,VIC,3124,898 Williams St,Rental Property,Apartment,for rent,619257,2346.09,757.96,2346.09,4692.18,845,817,817,5,2.2,1,2010,active,43,CBD|tram|hospital,12 months,allowed,allocated bay,6/1/2025
P9213,InvestorNet,Camberwell,VIC,3124,898 Williams St,Rental Property,Apartment,for rent,639493,2276.84,782.73,2276.84,4553.68,845,817,817,5,2.2,1,2010,active,55,tram|bus|CBD|university|schools,12 months,not allowed,allocated bay,6/1/2025
P9214,PropertyHub,North Hobart,TAS,7000,513 Hunter Dr,Residential Single-Family,House,for rent,875664,,345.29,0,0,3247,2536,3247,4,2.5,2,1992,available,16,train|shops,12 months,allowed,allocated bay,10/29/2024
P9214,HomeFinder,North Hobart,TAS,7000,513 Hunter Dr,Residential Single-Family,House,for rent,835711,,329.54,0,0,3247,2536,3247,4,2.5,2,1992,rented,150,hospital|parks|CBD|shops|university,12 months,allowed,allocated bay,10/29/2024
P9214,InvestorNet,North Hobart,TAS,7000,513 Hunter Dr,Residential Single-Family,House,for sale,864202,,340.77,0,0,3247,2536,3247,4,2.5,2,1992,active,62,CBD|tram|train|schools|hospital,,allowed,allocated bay,10/29/2024
P9215,PropertyHub,St Kilda,VIC,3182,752 Market St,Commercial Property,Retail,for sale,663086,,175.1,0,0,3787,3787,3787,0,1,0,2013,available,119,hospital|train|tram,,not allowed,street parking,2/24/2025
P9215,HomeFinder,St Kilda,VIC,3182,752 Market St,Commercial Property,Retail,for sale,663086,,175.1,0,0,3787,3787,3787,0,1,0,2013,active,140,shops|CBD|tram|parks|schools,,not allowed,allocated bay,2/24/2025
P9215,InvestorNet,St Kilda,VIC,3182,752 Market St,Commercial Property,Retail,for sale,663086,,175.1,0,0,3787,3787,3787,0,1,0,2013,rented,47,beach|bus|CBD|tram,,allowed,street parking,2/24/2025
P9216,PropertyHub,Cottesloe,WA,6011,506 King Rd,Multi-Family Investment,Multi-Family,for rent,1033632,,511.95,0,0,3256,2019,3256,4,1,1,1979,sold,140,train|bus|tram|schools,12 months,restricted,carport,3/21/2025
P9216,HomeFinder,Cottesloe,WA,6011,506 King Rd,Multi-Family Investment,Multi-Family,for sale,1033632,,511.95,0,0,3256,2019,3256,4,1,1,1979,active,133,schools|parks|shops,,not allowed,carport,3/21/2025
P9216,InvestorNet,Cottesloe,WA,6011,506 King Rd,Multi-Family Investment,Multi-Family,for rent,1033632,,511.95,0,0,3256,2019,3256,4,1,1,1979,pending,114,CBD|tram|university,12 months,allowed,allocated bay,3/21/2025
P9217,PropertyHub,Prahran,VIC,3181,479 Market Dr,Rental Property,Apartment,for rent,512474,2266.15,669.03,2266.15,4532.3,906,766,766,5,1.5,2,1998,active,159,parks|beach|tram|CBD|shops,12 months,allowed,carport,6/3/2024
P9217,HomeFinder,Prahran,VIC,3181,479 Market Dr,Rental Property,Apartment,for sale,512474,2230.43,669.03,2230.43,4460.86,906,766,766,5,1.5,2,1998,active,81,university|schools|train|tram,,allowed,garage,6/3/2024
P9217,InvestorNet,Prahran,VIC,3181,479 Market Dr,Rental Property,Apartment,for sale,501346,2259.79,654.5,2259.79,4519.58,906,766,766,5,1.5,2,1998,pending,50,schools|tram|bus|train,,allowed,off-street,6/3/2024
P9218,PropertyHub,North Hobart,TAS,7000,917 Bay Dr,Commercial Property,Retail,for sale,445047,,176.82,0,0,2517,2517,2517,0,1,0,2012,rented,41,bus|shops|tram,,not allowed,carport,6/7/2025
P9218,HomeFinder,North Hobart,TAS,7000,917 Bay Dr,Commercial Property,Retail,for sale,445047,,176.82,0,0,2517,2517,2517,0,1,0,2012,pending,86,shops|tram,,not allowed,off-street,6/7/2025
P9218,InvestorNet,North Hobart,TAS,7000,917 Bay Dr,Commercial Property,Retail,for sale,445047,,176.82,0,0,2517,2517,2517,0,1,0,2012,sold,23,parks|university|shops|beach,,not allowed,carport,6/7/2025
P9219,PropertyHub,Fannie Bay,NT,820,85 Smith St,Commercial Property,Office,for sale,351910,,276.22,0,0,1274,1274,1274,0,1,0,1979,rented,123,university|train,,not allowed,off-street,1/17/2024
